timestamp, positionChange
5.245208740234375e-06,0.0
0.008953571319580078,0.0
0.01742243766784668,0.0
0.026107311248779297,-0.000546875
0.03501605987548828,0.0
0.043547868728637695,0.0
0.052893638610839844,0.0
0.06129097938537598,0.0
0.06973028182983398,0.0
0.07823824882507324,0.0
0.08670926094055176,0.0
0.09587264060974121,0.0
0.10480952262878418,0.0
0.11348772048950195,0.0
0.12122321128845215,0.0
0.1289079189300537,0.0
0.1371164321899414,-0.000546875
0.14573359489440918,0.0
0.15346097946166992,0.0
0.16216611862182617,0.0
0.17047667503356934,0.0
0.17850279808044434,0.0
0.1861100196838379,0.0
0.1938917636871338,-0.000546875
0.2019960880279541,0.0
0.20965242385864258,0.0
0.21787190437316895,0.0
0.22620725631713867,0.0
0.23446440696716309,0.0
0.24390196800231934,0.0
0.25325441360473633,0.0
0.26284074783325195,0.0
0.27229905128479004,0.0
0.2815208435058594,0.0
0.2907721996307373,0.0
0.3004944324493408,0.0
0.3100559711456299,0.0
0.31914520263671875,0.0
0.32754087448120117,0.0
0.33904480934143066,0.0
0.35156726837158203,0.0
0.3694586753845215,0.0
0.378864049911499,0.0
0.3883359432220459,0.0
0.39701247215270996,0.0
0.40488243103027344,0.0
0.41297125816345215,0.0
0.41884732246398926,0.0
0.4233438968658447,0.0
0.4295775890350342,0.0
0.4362049102783203,0.0
0.4416518211364746,0.0
0.44687581062316895,0.0
0.45167016983032227,0.0
0.4566218852996826,-0.000546875
0.4613912105560303,0.0
0.46618199348449707,0.0
0.47086095809936523,0.0
0.4753851890563965,0.0
0.4799966812133789,0.0
0.4845268726348877,0.0
0.4890923500061035,0.0
0.49365997314453125,0.0
0.49837636947631836,0.0
0.5030479431152344,0.0
0.5076420307159424,0.0
0.51224684715271,0.0
0.5168001651763916,0.0
0.5213198661804199,0.0
0.5258355140686035,0.0
0.5304362773895264,0.0
0.535008430480957,0.0
0.5395543575286865,0.0
0.5441243648529053,0.0
0.5488159656524658,-0.000546875
0.5538754463195801,0.0
2.5600011348724365,-0.000546875
2.5648891925811768,0.0
2.569457769393921,0.0
2.5740017890930176,-0.000546875
2.57871150970459,0.0
2.583277940750122,0.0
2.587867021560669,0.0
2.592433214187622,0.0
2.5970799922943115,0.0
2.6016647815704346,0.0
2.6063737869262695,0.0
2.610978841781616,0.0
2.615590810775757,0.0
2.6201303005218506,0.0
2.6247241497039795,0.0
2.6293277740478516,0.0
2.6338725090026855,0.0
2.6383633613586426,0.0
2.642947196960449,0.0
2.647465705871582,0.0
2.652170181274414,0.0
2.6568973064422607,0.0
2.6616508960723877,0.0
2.666278600692749,0.0
2.6708338260650635,0.0
2.6754446029663086,0.0
2.680342674255371,0.0
2.6849846839904785,0.0
2.689561605453491,0.0
2.694148540496826,0.0
2.698725700378418,0.0
2.703402042388916,0.0
2.7082509994506836,0.0
2.712822437286377,0.0
2.7173912525177,0.0
2.7219796180725098,0.0
2.726816415786743,0.0
2.7314631938934326,0.0
2.7359960079193115,0.0
2.7405240535736084,0.0
2.745246410369873,0.0
2.7497987747192383,0.0
2.754392623901367,0.0
2.7591288089752197,-0.000546875
2.7639846801757812,0.0
2.7686078548431396,0.0
2.807321071624756,0.0
2.9105565547943115,0.0
3.0213520526885986,-0.000546875
3.0533015727996826,-0.000546875
5.060879468917847,0.0
5.065679311752319,-0.000546875
5.070437908172607,-0.00109375
5.075130939483643,0.00109375
5.079845666885376,-0.0191406
5.0846874713897705,-0.0196875
5.089373588562012,-0.0196875
5.093995571136475,-0.0224219
5.098775863647461,-0.0196875
5.134665250778198,-0.0169531
5.244118690490723,-0.00109375
5.253604412078857,0.00109375
7.259956359863281,0.00109375
7.264798641204834,0.000546875
7.269579648971558,-0.00164062
7.274417161941528,-0.00109375
7.279157876968384,-0.00273438
7.283863544464111,-0.0120313
7.288666486740112,-0.0142187
7.293403387069702,-0.0169531
7.298129558563232,-0.0153125
7.30284571647644,-0.0169531
7.374818325042725,-0.0196875
7.481910943984985,-0.0202344
7.594583749771118,-0.0164063
7.705962181091309,-0.0185938
7.773988962173462,-0.0191406
9.780379295349121,-0.0169531
9.785253763198853,-0.0164063
9.790962219238281,-0.0191406
9.796299934387207,-0.0191406
9.801530599594116,-0.0164063
9.806363821029663,-0.0164063
9.81154751777649,-0.0142187
9.81637978553772,-0.0109375
9.821116209030151,-0.0114844
9.826064109802246,-0.0120313
9.83113718032837,-0.0120313
9.835905075073242,-0.0142187
9.840790748596191,-0.013125
9.84574818611145,-0.013125
9.850648880004883,-0.0103906
9.855540752410889,-0.0103906
9.86031723022461,-0.0109375
9.865028858184814,-0.000546875
9.919283866882324,0.0
10.02144455909729,0.0
10.080064058303833,0.0
12.086248397827148,0.0
12.090944528579712,0.0
12.095511674880981,0.0
12.100123405456543,0.0
12.104787111282349,-0.00109375
12.109787702560425,-0.00875
12.114403247833252,-0.013125
12.119022846221924,-0.0158594
12.123647212982178,0.00164062
12.128337383270264,0.00164062
12.133057117462158,0.0021875
12.138144254684448,-0.0109375
12.143049478530884,-0.0103906
12.147663831710815,-0.0114844
12.152371406555176,-0.0120313
12.15924596786499,-0.0114844
12.164923429489136,-0.013125
12.170370817184448,-0.0125781
12.266848802566528,-0.0136719
14.274160623550415,-0.0136719
14.279017925262451,-0.0142187
14.283955335617065,-0.0114844
14.288703918457031,-0.00109375
14.293354988098145,-0.000546875
14.298085689544678,-0.000546875
14.3027982711792,-0.00109375
