timestamp, positionChange
6.67572021484375e-06,-0.000546875
0.009923219680786133,0.0
0.019222259521484375,-0.000546875
0.02976679801940918,0.0
0.03874659538269043,-0.000546875
0.04849505424499512,0.0
0.05742001533508301,-0.000546875
0.06766271591186523,0.0
2.079181432723999,0.0
2.084543466567993,-0.000546875
2.089315891265869,-0.000546875
2.094214677810669,0.0
2.0987658500671387,-0.000546875
2.1035664081573486,-0.000546875
2.1082422733306885,0.0
2.1127026081085205,0.0
2.117250680923462,-0.000546875
2.1219730377197266,0.0
2.1264967918395996,0.0
2.1309900283813477,0.0
2.1354622840881348,-0.000546875
2.1401779651641846,0.0
2.145063638687134,0.0
2.149834156036377,0.0
2.1545135974884033,-0.000546875
2.1593496799468994,-0.000546875
2.1642441749572754,-0.000546875
2.1690969467163086,-0.000546875
2.173921585083008,0.0
2.178645610809326,-0.000546875
2.1835427284240723,0.0
2.1882336139678955,0.0
2.193493366241455,-0.000546875
2.1991379261016846,-0.000546875
2.2041008472442627,-0.000546875
2.2089545726776123,0.0
2.2139382362365723,-0.000546875
2.2197577953338623,0.0
2.22458553314209,-0.000546875
2.2294795513153076,-0.000546875
2.234800100326538,-0.000546875
2.2407586574554443,-0.000546875
2.2462828159332275,-0.000546875
2.2516207695007324,0.0
2.256678581237793,0.0
2.2613983154296875,0.0
2.2661449909210205,-0.000546875
2.2709763050079346,0.0
2.275625705718994,-0.000546875
2.2804489135742188,-0.000546875
2.2857372760772705,-0.000546875
2.292264223098755,-0.000546875
4.298929929733276,-0.000546875
4.303759813308716,-0.000546875
4.30850887298584,-0.000546875
4.3132264614105225,0.0
4.318061828613281,-0.000546875
4.3227903842926025,-0.000546875
4.327508211135864,-0.000546875
4.332170009613037,0.0
4.336646795272827,0.0
4.341214656829834,0.0
4.34572696685791,-0.000546875
4.350385665893555,-0.000546875
4.355042219161987,0.0
4.359613656997681,0.0
4.364088773727417,-0.000546875
4.368914365768433,-0.000546875
4.373673439025879,-0.000546875
4.378445625305176,0.0
4.382967233657837,0.0
4.387477397918701,0.0
4.39194917678833,0.0
4.3964080810546875,-0.000546875
4.401166200637817,-0.000546875
4.405842542648315,-0.000546875
4.4105143547058105,-0.000546875
4.415184020996094,-0.000546875
4.420052528381348,-0.000546875
4.4247565269470215,0.0
4.429324388504028,-0.000546875
4.434130430221558,-0.000546875
4.438966751098633,-0.000546875
4.4437854290008545,-0.000546875
4.448519468307495,-0.000546875
4.453170299530029,-0.000546875
4.457820415496826,0.0
4.462748050689697,0.0
6.469406843185425,-0.000546875
6.4742889404296875,-0.000546875
6.4790661334991455,-0.000546875
6.4837892055511475,0.0
6.48832893371582,-0.000546875
6.493166208267212,-0.000546875
6.498122215270996,0.0
6.5027642250061035,0.0
6.5074052810668945,-0.000546875
6.5126729011535645,-0.000546875
6.517786741256714,-0.000546875
6.52297568321228,0.0
6.527629613876343,-0.000546875
6.532487869262695,0.0
6.537181377410889,0.0
6.541924476623535,-0.000546875
6.5468103885650635,0.0
6.551474094390869,-0.000546875
6.5563225746154785,0.0
6.560906171798706,0.0
6.565479278564453,-0.000546875
6.570234298706055,-0.000546875
6.575437784194946,-0.000546875
6.580717325210571,0.0
6.585443496704102,-0.000546875
6.590286016464233,-0.000546875
6.595618009567261,-0.00273438
6.601345539093018,0.0
6.60611367225647,0.00164062
6.612136363983154,0.00382812
6.617707014083862,-0.000546875
6.62258505821228,-0.000546875
6.628116607666016,0.0
6.6334874629974365,0.0
6.638426780700684,0.0
6.643062114715576,0.0
6.647850513458252,0.0
6.652550458908081,0.0
6.657878398895264,0.0
6.663175582885742,0.0
6.668639659881592,0.0
6.67391562461853,-0.000546875
6.679675817489624,-0.0114844
6.685073614120483,-0.0191406
6.690244197845459,-0.0185938
6.695151329040527,-0.0169531
6.700250625610352,-0.0175
6.704983711242676,-0.0169531
6.709757328033447,-0.0147656
6.7146077156066895,-0.000546875
6.719648122787476,0.00109375
6.724440336227417,-0.00164062
6.729294300079346,0.0
6.734222650527954,0.0
6.7396955490112305,0.0
6.744744062423706,0.0
6.750301837921143,0.0
6.755393028259277,0.0
6.760758876800537,0.0
6.766217470169067,0.0
6.7713072299957275,0.0
6.776420831680298,0.0
6.866842985153198,0.0
6.956568002700806,-0.000546875
8.965214252471924,-0.000546875
8.972190380096436,-0.000546875
8.979573726654053,0.0
8.985395431518555,-0.0021875
8.99260139465332,-0.0164063
9.000041246414185,-0.0021875
9.006273746490479,-0.000546875
9.0126473903656,0.0
9.018394231796265,0.0
9.024904251098633,0.0
9.031729698181152,0.0
9.03775405883789,0.0
9.073673725128174,0.0
9.141436100006104,0.0
11.150408744812012,-0.000546875
11.156634330749512,-0.00164062
11.162493705749512,-0.00109375
11.169152975082397,-0.00164062
11.176409244537354,-0.00875
11.184182167053223,-0.00929688
11.190944910049438,-0.0120313
11.195930242538452,-0.0136719
11.200647354125977,-0.0169531
11.205341577529907,-0.0169531
11.209995985031128,-0.00164062
11.214714527130127,0.0
11.219378471374512,0.0
11.224082469940186,0.0
11.228704690933228,0.0
11.233284711837769,0.0
11.237908124923706,0.0
11.242471933364868,0.0
11.2470862865448,0.0
11.339062929153442,0.0
11.442054510116577,0.0
11.54155158996582,0.0
13.549113750457764,0.0
13.55509901046753,-0.00875
13.561054706573486,-0.0114844
13.566842794418335,-0.0196875
13.572513341903687,-0.0175
13.578446626663208,-0.00109375
13.584009170532227,-0.00109375
13.589401483535767,-0.000546875
13.594907999038696,-0.000546875
13.60029125213623,-0.0114844
13.605515718460083,-0.00820313
13.611210107803345,0.0
13.616182565689087,0.0
13.620908498764038,0.0
13.625521898269653,0.0
13.630124568939209,0.0
13.634740352630615,0.0
13.639511346817017,0.0
13.644237756729126,0.0
13.699531555175781,0.0
13.785582542419434,0.0
15.79304552078247,0.0
15.798463582992554,-0.00765625
15.804158687591553,-0.013125
15.809702396392822,-0.013125
15.81502103805542,-0.0142187
15.820496797561646,-0.0136719
15.825983762741089,-0.0109375
15.831532716751099,-0.0142187
15.837114334106445,-0.0136719
15.842429876327515,-0.0114844
15.847838878631592,-0.0021875
15.853242874145508,0.0
15.858879804611206,0.0
15.864262819290161,0.0
15.86965823173523,0.0
15.875166654586792,0.0
15.880530595779419,0.0
15.885835886001587,0.0
15.891279458999634,0.0
15.954195261001587,0.0
17.962434768676758,0.0
17.967854261398315,-0.0021875
17.972805738449097,-0.0114844
17.9776873588562,-0.0103906
17.983288764953613,-0.0142187
17.988200187683105,-0.0175
17.992918252944946,-0.0142187
17.997698307037354,-0.0164063
18.00292444229126,-0.0158594
18.007953882217407,-0.0136719
18.01278591156006,-0.0021875
18.017598152160645,0.0
18.022499799728394,0.0
18.027242183685303,0.0
18.0319344997406,0.0
18.036569356918335,0.0
18.041259288787842,0.0
18.04589343070984,0.0
18.05062699317932,0.0
18.100842714309692,0.0
18.105785846710205,-0.013125
20.112829208374023,-0.0164063
20.117743730545044,-0.0164063
20.122605323791504,-0.0185938
20.127358198165894,-0.0185938
20.132035493850708,-0.0164063
20.137102842330933,-0.0158594
20.141969442367554,-0.0169531
20.147391080856323,-0.0147656
20.152626752853394,-0.00164062
20.157492876052856,0.0
20.16212797164917,0.0
20.166862964630127,0.0
20.171571254730225,0.0
20.176204442977905,0.0
20.181246280670166,0.0
