timestamp, positionChange
5.0067901611328125e-06,-0.000546875
0.01274561882019043,-0.000546875
0.023918628692626953,-0.000546875
0.035077810287475586,-0.000546875
0.04384779930114746,-0.000546875
0.05299520492553711,-0.000546875
2.0638954639434814,0.0
2.068526029586792,-0.000546875
2.0733275413513184,-0.000546875
2.07812237739563,0.0
2.0826079845428467,0.0
2.0871055126190186,0.0
2.0916106700897217,0.0
2.0965561866760254,0.0
2.1011412143707275,0.0
2.105623722076416,0.0
2.1100940704345703,-0.000546875
2.1148412227630615,-0.000546875
2.11952543258667,0.0
2.124037265777588,0.0
2.1285033226013184,0.0
2.1329667568206787,-0.000546875
2.137775421142578,0.0
2.1422886848449707,-0.000546875
2.147113800048828,0.0
2.1516592502593994,0.0
2.1563665866851807,-0.000546875
2.161058187484741,-0.000546875
2.165787935256958,0.0
2.170305013656616,-0.000546875
2.1751461029052734,-0.000546875
2.179908275604248,-0.000546875
2.1846954822540283,0.0
2.189685106277466,-0.000546875
2.19498610496521,-0.000546875
2.2024986743927,-0.000546875
2.208361864089966,-0.000546875
2.2137606143951416,0.0
2.219057083129883,0.0
2.2241947650909424,-0.000546875
2.229325771331787,0.0
2.234323263168335,0.0
2.2395100593566895,-0.000546875
2.2448132038116455,0.0
2.2495038509368896,-0.000546875
2.25433087348938,-0.000546875
2.2591145038604736,0.0
2.263617753982544,0.0
2.268125295639038,0.0
2.272627592086792,0.0
2.27726674079895,0.0
2.2818350791931152,0.0
2.2863659858703613,0.0
2.290879487991333,0.0
2.2958247661590576,0.0
2.3005385398864746,0.0
2.305305242538452,-0.000546875
2.310056447982788,-0.000546875
2.3148155212402344,0.0
2.319422483444214,-0.000546875
2.3241493701934814,-0.000546875
2.3289084434509277,-0.000546875
2.3337390422821045,0.0
2.3384172916412354,0.0
2.342944622039795,0.0
2.347456216812134,-0.000546875
2.352400064468384,-0.000546875
2.3571949005126953,-0.000546875
2.361959218978882,0.0
2.366499662399292,0.0
2.3710410594940186,-0.000546875
2.3757593631744385,-0.000546875
2.3805556297302246,0.0
2.385265350341797,-0.000546875
2.390009880065918,-0.000546875
2.3947572708129883,0.0
2.399400234222412,0.0
2.40411639213562,-0.000546875
2.408860683441162,-0.000546875
2.41355037689209,0.0
2.4180915355682373,0.0
2.4226572513580322,0.0
2.427175521850586,-0.000546875
2.4319334030151367,0.0
2.436471462249756,-0.000546875
2.4413132667541504,0.0
2.445922613143921,-0.000546875
2.4510557651519775,0.0
4.457310676574707,-0.000546875
4.462167024612427,-0.000546875
4.467092990875244,-0.000546875
4.471984624862671,0.0
4.476488351821899,0.0
4.4809730052948,0.0
4.485504865646362,-0.000546875
4.490290641784668,-0.000546875
4.495060920715332,0.0
4.499596834182739,-0.000546875
4.504301309585571,-0.000546875
4.509032964706421,-0.000546875
