timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
18.883789,0.624527,0.666401,-9.505488,0.037874,-0.097738,-0.038790
18.888320,0.624527,0.654437,-9.543773,0.030085,-0.084299,-0.033903
18.892707,0.634098,0.654437,-9.543773,0.030085,-0.084299,-0.033903
18.897153,0.634098,0.654437,-9.543773,0.030085,-0.084299,-0.035277
18.901770,0.635294,0.653241,-9.541380,0.032376,-0.086896,-0.035277
18.906193,0.635294,0.653241,-9.541380,0.032376,-0.086896,-0.035277
18.910768,0.616152,0.653241,-9.515059,0.036499,-0.094073,-0.036652
18.915214,0.616152,0.653241,-9.515059,0.036499,-0.094073,-0.036652
18.919649,0.628116,0.658026,-9.554541,0.036346,-0.097128,-0.037110
18.924076,0.628116,0.658026,-9.554541,0.036346,-0.097128,-0.037110
18.928584,0.646062,0.655633,-9.548559,0.036194,-0.096822,-0.036194
18.933041,0.646062,0.655633,-9.548559,0.036194,-0.096822,-0.036194
18.937441,0.646062,0.655633,-9.548559,0.033903,-0.093615,-0.034514
18.941789,0.644866,0.660419,-9.531809,0.033903,-0.093615,-0.034514
18.946194,0.644866,0.660419,-9.531809,0.033903,-0.093615,-0.034514
18.950730,0.634098,0.641276,-9.528220,0.031154,-0.087354,-0.033445
18.955156,0.634098,0.641276,-9.528220,0.031154,-0.087354,-0.033445
18.959797,0.640080,0.701097,-9.512666,0.032834,-0.089797,-0.033750
18.964236,0.640080,0.701097,-9.512666,0.032834,-0.089797,-0.033750
18.968693,0.625723,0.684347,-9.568898,0.036041,-0.094837,-0.036499
18.973140,0.625723,0.684347,-9.568898,0.036041,-0.094837,-0.036499
18.977623,0.625723,0.684347,-9.568898,0.032987,-0.091172,-0.034667
18.982368,0.624527,0.661615,-9.566505,0.032987,-0.091172,-0.034667
18.986796,0.624527,0.661615,-9.566505,0.032987,-0.091172,-0.034667
18.991308,0.632902,0.638884,-9.529416,0.032223,-0.088270,-0.034819
18.995763,0.632902,0.638884,-9.529416,0.032223,-0.088270,-0.034819
19.000159,0.646062,0.660419,-9.560523,0.032070,-0.088881,-0.033598
19.004774,0.646062,0.660419,-9.560523,0.032070,-0.088881,-0.033598
19.009350,0.632902,0.653241,-9.505488,0.037874,-0.096517,-0.038179
19.013847,0.632902,0.653241,-9.505488,0.037874,-0.096517,-0.038179
19.018276,0.625723,0.660419,-9.518648,0.036652,-0.092546,-0.037110
19.022675,0.625723,0.660419,-9.518648,0.036652,-0.092546,-0.037110
19.027078,0.625723,0.660419,-9.518648,0.036652,-0.093157,-0.036346
19.031579,0.643669,0.652044,-9.546166,0.036194,-0.093157,-0.036346
19.036369,0.643669,0.652044,-9.546166,0.036194,-0.093157,-0.036346
21.043365,0.640080,0.642473,-9.531809,0.034819,-0.090408,-0.036957
21.048202,0.628116,0.652044,-9.525827,0.034667,-0.089339,-0.036957
21.053074,0.628116,0.652044,-9.525827,0.034667,-0.089339,-0.036957
21.057848,0.636491,0.650848,-9.541380,0.033903,-0.089492,-0.036346
21.062775,0.636491,0.650848,-9.541380,0.033903,-0.089492,-0.036346
21.067595,0.658026,0.672383,-9.562916,0.032376,-0.087659,-0.033903
21.072555,0.658026,0.672383,-9.562916,0.032376,-0.087659,-0.033903
21.077435,0.646062,0.660419,-9.578469,0.033139,-0.089950,-0.035583
21.082331,0.646062,0.660419,-9.578469,0.033139,-0.089950,-0.035583
21.087522,0.605384,0.668794,-9.507881,0.032223,-0.087659,-0.032834
23.094529,0.540778,0.622134,-9.538987,0.033292,-0.089339,-0.037415
23.099200,0.540778,0.622134,-9.538987,0.033292,-0.089339,-0.037415
23.103882,0.532403,0.624527,-9.573683,0.034819,-0.090561,-0.036805
23.108808,0.532403,0.624527,-9.573683,0.034819,-0.090561,-0.036805
23.113408,0.552742,0.632902,-9.494720,0.034819,-0.090561,-0.033903
23.117983,0.552742,0.632902,-9.494720,0.034819,-0.090561,-0.033903
23.122516,0.568295,0.616152,-9.531809,0.031460,-0.087659,-0.031154
23.127216,0.568295,0.616152,-9.531809,0.031460,-0.087659,-0.031154
23.131916,0.558724,0.623330,-9.572487,0.033903,-0.089797,-0.034972
23.136981,0.558724,0.623330,-9.572487,0.033903,-0.089797,-0.034972
23.141865,0.533599,0.610170,-9.533005,0.036346,-0.092546,-0.037263
23.147145,0.533599,0.610170,-9.533005,0.036346,-0.092546,-0.037263
23.152536,0.513260,0.620937,-9.529416,0.035277,-0.092546,-0.036346
23.157784,0.513260,0.620937,-9.529416,0.035277,-0.092546,-0.036346
23.162888,0.544367,0.618545,-9.547362,0.033598,-0.089339,-0.035125
23.168117,0.544367,0.618545,-9.547362,0.033598,-0.089339,-0.035125
23.173846,0.541974,0.602991,-9.571290,0.034972,-0.091630,-0.036041
23.179055,0.541974,0.602991,-9.571290,0.034972,-0.091630,-0.036041
23.184319,0.569492,0.619741,-9.603594,0.034361,-0.090561,-0.036041
23.189420,0.569492,0.619741,-9.603594,0.034361,-0.090561,-0.036041
23.194661,0.561117,0.632902,-9.535398,0.036194,-0.092393,-0.037110
23.199469,0.561117,0.632902,-9.535398,0.036194,-0.092393,-0.037110
23.204073,0.531207,0.618545,-9.505488,0.033445,-0.090713,-0.034361
23.209775,0.531207,0.618545,-9.505488,0.033445,-0.090713,-0.034667
23.214664,0.537189,0.624527,-9.556933,0.033750,-0.090103,-0.034667
23.219499,0.537189,0.624527,-9.556933,0.033750,-0.090103,-0.034667
23.223999,0.532403,0.618545,-9.546166,0.034208,-0.089034,-0.036957
23.228527,0.532403,0.618545,-9.546166,0.034208,-0.089034,-0.036957
23.233006,0.512064,0.632902,-9.552148,0.031307,-0.085063,-0.035277
23.237590,0.512064,0.632902,-9.552148,0.031307,-0.085063,-0.035277
23.242002,0.547956,0.608973,-9.530612,0.035583,-0.093768,-0.035888
23.246413,0.547956,0.608973,-9.530612,0.035583,-0.093768,-0.035888
23.250807,0.547956,0.608973,-9.552148,0.034208,-0.091324,-0.036194
