timestamp,velX,velY,velZ,gyroXdrift,gyroYdrift,gyroZdrift
0.302849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.306913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.311081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.319259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.323303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.327378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.331514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.335643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.339709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.343768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.348069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.352304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.356471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.360537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.364588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.368672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.372801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.377203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.381297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.385381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.389432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.393561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.398274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.402405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.406467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.410532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.414720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.418797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.422856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.426910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.430972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.435139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.439209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.443261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.447559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.451730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.455901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.459967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.464025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.468078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.472163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.476363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.480422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.484477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.488518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.492604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.496846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.501036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.505109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.513393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.517602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.521676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.525757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.529808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.533916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.538038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.542348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.549368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.558777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.567992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.577155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.586339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.595459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.605000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.614957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.624246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.633362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.642638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.651792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.659413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.666934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.674413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.681911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.689374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.696795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.705538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.713034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.720617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.728112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.735538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.743075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.751176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.759643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.768043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.776249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.784602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.792833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.801262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.809680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.817961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.826341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.834836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.843682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.852196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.860533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.868917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.877149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.885466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.893725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.902458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.910859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.919050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.927486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.935752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.943971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.952186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.959831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.967687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.975224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.982675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.990219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.997708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.006699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.014307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.021736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.029342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.036898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.044342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.052178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.059821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.067348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.074922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.082432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.090606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.098104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.106309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.113979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.121489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.128946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.136976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.144741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.152500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.160799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.168307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.176537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.183983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.191532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.199083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.208702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.218008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.225831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.233386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.240967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.248426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.257514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.265123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.272622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.280186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.287652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.295189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.302756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.310428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.318022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.325517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.333006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.340607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.348099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.356254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.364664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.372892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.381930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.390204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.398460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.406810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.415255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.423666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.431952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.440221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.448474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.456778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.465274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.473583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.481878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.490159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.498583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.507079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.515496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.523841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.532074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.540293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.548556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.556845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.565475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.573715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.581963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.590208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.598370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.607094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.615567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.623857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.632117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.640329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.648702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.657019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.665609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.673846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.682110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.690384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.698581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.706846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.715416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.723717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.732021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.740676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.749112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.757424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.765881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.774225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.783025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.791359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.799546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.807837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.816229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.824495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.832871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.841049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.849327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.857594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.866117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.874547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.882812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.891315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.899725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.908041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.916518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.924818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.933074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.941343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.949582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.957879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.966360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.974761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.982953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.991183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.999492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.008147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.016802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.025056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.033711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.042382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.050680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.058792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.066568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.074155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.081675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.089093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.096653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.104079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.111585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.119279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.126734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.134214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.141654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.149174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.156969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.165458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.174485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.182720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.190904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.199325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.207735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.218343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.227073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.235401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.243687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.251877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.260183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.268612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.276964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.285261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.293641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.301968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.310146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.318552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.326852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.335078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.343375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.351634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.359950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.368604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.377032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.385406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.393641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.401943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.410215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.418625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.427021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.435274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.443655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.451889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.460236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.468781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.477149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.485657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.493866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.502128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.510368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.518763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.527189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.535644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.544531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.552761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.561068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.570148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.579192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.587816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.596082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.604345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.612575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.621324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.629703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.638414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.646908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.655176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.663403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.671988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.680298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.688591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.697078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.705435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.713717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.722279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.730636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
